filepath,folder,filename,label
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_233_4030-1519-4149-1782-4005-1536-4118-1798_15-20-15-20_7-7.png,Shivered Damage,21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_233_4030-1519-4149-1782-4005-1536-4118-1798_15-20-15-20_7-7.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_37_4131-1091-4366-1265-4102-1105-4329-1282_20-17-20-17_52-52.png,Shivered Damage,21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_37_4131-1091-4366-1265-4102-1105-4329-1282_20-17-20-17_52-52.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_64_4436-2347-4610-2598-4411-2369-4576-2614_16-20-16-20_155-155.png,Shivered Damage,21-GQ-P600-0002_6_20211206145728_30_00_99_UAUBDADB_0.000_64_4436-2347-4610-2598-4411-2369-4576-2614_16-20-16-20_155-155.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145827_35_00_99_UAUBDADB_0.000_110_2475-1396-2676-1605-2446-1414-2645-1628_19-20-19-20_36-36.png,Shivered Damage,21-GQ-P600-0002_6_20211206145827_35_00_99_UAUBDADB_0.000_110_2475-1396-2676-1605-2446-1414-2645-1628_19-20-19-20_36-36.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145827_35_00_99_UAUBDADB_0.000_81_3495-2719-3762-2873-3462-2738-3733-2889_20-15-20-15_103-103.png,Shivered Damage,21-GQ-P600-0002_6_20211206145827_35_00_99_UAUBDADB_0.000_81_3495-2719-3762-2873-3462-2738-3733-2889_20-15-20-15_103-103.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_192_3011-1175-3252-1287-2981-1196-3223-1304_20-15-20-15_90-90.png,Shivered Damage,21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_192_3011-1175-3252-1287-2981-1196-3223-1304_20-15-20-15_90-90.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_202_4564-1654-4812-1787-4531-1668-4777-1800_20-15-20-15_107-107.png,Shivered Damage,21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_202_4564-1654-4812-1787-4531-1668-4777-1800_20-15-20-15_107-107.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_227_1533-1728-1656-1993-1502-1750-1627-2013_15-20-15-20_164-164.png,Shivered Damage,21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_227_1533-1728-1656-1993-1502-1750-1627-2013_15-20-15-20_164-164.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_96_565-941-767-1206-547-967-735-1233_18-20-18-20_149-149.png,Shivered Damage,21-GQ-P600-0002_6_20211206145838_36_00_99_UAUBDADB_0.000_96_565-941-767-1206-547-967-735-1233_18-20-18-20_149-149.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206150416_65_00_99_UAUBDADB_0.000_38_4882-711-5139-932-4854-732-5094-941_20-20-20-20_128-128.png,Shivered Damage,21-GQ-P600-0002_6_20211206150416_65_00_99_UAUBDADB_0.000_38_4882-711-5139-932-4854-732-5094-941_20-20-20-20_128-128.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206150427_66_00_99_UAUBDADB_0.000_171_3848-1070-4092-1208-3824-1088-4052-1225_20-15-20-15_112-112.png,Shivered Damage,21-GQ-P600-0002_6_20211206150427_66_00_99_UAUBDADB_0.000_171_3848-1070-4092-1208-3824-1088-4052-1225_20-15-20-15_112-112.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206150427_66_00_99_UAUBDADB_0.000_8_784-1624-1006-1862-759-1651-991-1886_20-20-20-20_44-44.png,Shivered Damage,21-GQ-P600-0002_6_20211206150427_66_00_99_UAUBDADB_0.000_8_784-1624-1006-1862-759-1651-991-1886_20-20-20-20_44-44.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206150439_67_00_99_UAUBDADB_0.000_120_3240-2909-3522-3070-3216-2926-3495-3087_20-16-20-16_99-99.png,Shivered Damage,21-GQ-P600-0002_6_20211206150439_67_00_99_UAUBDADB_0.000_120_3240-2909-3522-3070-3216-2926-3495-3087_20-16-20-16_99-99.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161426_341_00_99_UAUBDADB_0.000_169_3786-341-3937-598-3751-362-3908-615_15-20-15-20_154-154.png,Shivered Damage,21-GQ-P600-0002_6_20211206161426_341_00_99_UAUBDADB_0.000_169_3786-341-3937-598-3751-362-3908-615_15-20-15-20_154-154.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161426_341_00_99_UAUBDADB_0.000_179_1533-1489-1683-1760-1503-1516-1660-1782_15-20-15-20_159-159.png,Shivered Damage,21-GQ-P600-0002_6_20211206161426_341_00_99_UAUBDADB_0.000_179_1533-1489-1683-1760-1503-1516-1660-1782_15-20-15-20_159-159.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_101_4412-1747-4653-1929-4389-1762-4609-1947_20-18-20-18_121-121.png,Shivered Damage,21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_101_4412-1747-4653-1929-4389-1762-4609-1947_20-18-20-18_121-121.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_11_2290-450-2548-640-2260-477-2519-662_20-18-20-18_53-53.png,Shivered Damage,21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_11_2290-450-2548-640-2260-477-2519-662_20-18-20-18_53-53.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_141_2516-1393-2700-1587-2488-1413-2671-1606_18-19-18-19_139-139.png,Shivered Damage,21-GQ-P600-0002_6_20211206161438_342_00_99_UAUBDADB_0.000_141_2516-1393-2700-1587-2488-1413-2671-1606_18-19-18-19_139-139.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161450_343_00_99_UAUBDADB_0.000_40_4170-2649-4408-2899-4138-2662-4380-2909_20-20-20-20_38-38.png,Shivered Damage,21-GQ-P600-0002_6_20211206161450_343_00_99_UAUBDADB_0.000_40_4170-2649-4408-2899-4138-2662-4380-2909_20-20-20-20_38-38.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161501_344_00_99_UAUBDADB_0.000_50_1790-3009-2086-3155-1768-3026-2069-3174_20-15-20-15_94-94.png,Shivered Damage,21-GQ-P600-0002_6_20211206161501_344_00_99_UAUBDADB_0.000_50_1790-3009-2086-3155-1768-3026-2069-3174_20-15-20-15_94-94.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161721_356_00_99_UAUBDADB_0.000_39_3131-2952-3413-3149-3105-2966-3383-3159_20-19-20-19_59-59.png,Shivered Damage,21-GQ-P600-0002_6_20211206161721_356_00_99_UAUBDADB_0.000_39_3131-2952-3413-3149-3105-2966-3383-3159_20-19-20-19_59-59.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161721_356_00_99_UAUBDADB_0.000_57_2945-2178-3228-2334-2916-2195-3200-2351_20-15-20-15_101-101.png,Shivered Damage,21-GQ-P600-0002_6_20211206161721_356_00_99_UAUBDADB_0.000_57_2945-2178-3228-2334-2916-2195-3200-2351_20-15-20-15_101-101.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161732_357_00_99_UAUBDADB_0.000_68_762-3156-1055-3314-743-3178-1035-3335_20-15-20-15_75-75.png,Shivered Damage,21-GQ-P600-0002_6_20211206161732_357_00_99_UAUBDADB_0.000_68_762-3156-1055-3314-743-3178-1035-3335_20-15-20-15_75-75.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161744_358_00_99_UAUBDADB_0.000_50_1690-510-1899-741-1660-530-1864-764_20-20-20-20_147-147.png,Shivered Damage,21-GQ-P600-0002_6_20211206161744_358_00_99_UAUBDADB_0.000_50_1690-510-1899-741-1660-530-1864-764_20-20-20-20_147-147.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161756_359_00_99_UAUBDADB_0.000_103_1772-344-2002-553-1738-366-1967-574_20-20-20-20_50-50.png,Shivered Damage,21-GQ-P600-0002_6_20211206161756_359_00_99_UAUBDADB_0.000_103_1772-344-2002-553-1738-366-1967-574_20-20-20-20_50-50.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206161807_360_00_99_UAUBDADB_0.000_72_2162-1656-2364-1904-2135-1679-2336-1925_20-20-20-20_144-144.png,Shivered Damage,21-GQ-P600-0002_6_20211206161807_360_00_99_UAUBDADB_0.000_72_2162-1656-2364-1904-2135-1679-2336-1925_20-20-20-20_144-144.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162443_394_00_99_UAUBDADB_0.000_58_2827-1254-3095-1428-2794-1274-3063-1449_20-17-20-17_115-115.png,Shivered Damage,21-GQ-P600-0002_6_20211206162443_394_00_99_UAUBDADB_0.000_58_2827-1254-3095-1428-2794-1274-3063-1449_20-17-20-17_115-115.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_11_4513-2437-4705-2640-4489-2448-4673-2652_18-20-18-20_139-139.png,Shivered Damage,21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_11_4513-2437-4705-2640-4489-2448-4673-2652_18-20-18-20_139-139.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_128_1428-1549-1641-1720-1404-1572-1607-1744_20-17-20-17_126-126.png,Shivered Damage,21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_128_1428-1549-1641-1720-1404-1572-1607-1744_20-17-20-17_126-126.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_23_2801-2353-3044-2539-2773-2371-3017-2556_20-18-20-18_62-62.png,Shivered Damage,21-GQ-P600-0002_6_20211206162506_396_00_99_UAUBDADB_0.000_23_2801-2353-3044-2539-2773-2371-3017-2556_20-18-20-18_62-62.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162518_397_00_99_UAUBDADB_0.000_138_1975-2816-2228-2962-1954-2839-2201-2977_20-15-20-15_78-78.png,Shivered Damage,21-GQ-P600-0002_6_20211206162518_397_00_99_UAUBDADB_0.000_138_1975-2816-2228-2962-1954-2839-2201-2977_20-15-20-15_78-78.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162518_397_00_99_UAUBDADB_0.000_19_3113-2738-3286-2980-3088-2747-3259-2996_17-20-17-20_27-27.png,Shivered Damage,21-GQ-P600-0002_6_20211206162518_397_00_99_UAUBDADB_0.000_19_3113-2738-3286-2980-3088-2747-3259-2996_17-20-17-20_27-27.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206162541_399_00_99_UAUBDADB_0.000_69_683-1506-871-1743-656-1534-854-1768_19-20-19-20_144-144.png,Shivered Damage,21-GQ-P600-0002_6_20211206162541_399_00_99_UAUBDADB_0.000_69_683-1506-871-1743-656-1534-854-1768_19-20-19-20_144-144.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206163315_438_00_99_UAUBDADB_0.000_255_954-941-1173-1086-927-965-1143-1111_20-15-20-15_106-106.png,Shivered Damage,21-GQ-P600-0002_6_20211206163315_438_00_99_UAUBDADB_0.000_255_954-941-1173-1086-927-965-1143-1111_20-15-20-15_106-106.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206163350_441_00_99_UAUBDADB_0.000_77_1864-944-2138-1062-1834-970-2107-1085_20-15-20-15_103-103.png,Shivered Damage,21-GQ-P600-0002_6_20211206163350_441_00_99_UAUBDADB_0.000_77_1864-944-2138-1062-1834-970-2107-1085_20-15-20-15_103-103.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206163841_466_00_99_UAUBDADB_0.000_142_1023-2087-1173-2352-1003-2109-1148-2377_15-20-15-20_7-7.png,Shivered Damage,21-GQ-P600-0002_6_20211206163841_466_00_99_UAUBDADB_0.000_142_1023-2087-1173-2352-1003-2109-1148-2377_15-20-15-20_7-7.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20211206164234_486_00_99_UAUBDADB_0.000_68_2492-920-2760-1081-2462-942-2730-1100_20-15-20-15_74-74.png,Shivered Damage,21-GQ-P600-0002_6_20211206164234_486_00_99_UAUBDADB_0.000_68_2492-920-2760-1081-2462-942-2730-1100_20-15-20-15_74-74.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214112154_14_00_01_UAUBDADB_3.551_40_4300-2521-4572-2668-4296-2515-4570-2662_20-15-20-15_72-72.png,Shivered Damage,21-GQ-P600-0002_6_20220214112154_14_00_01_UAUBDADB_3.551_40_4300-2521-4572-2668-4296-2515-4570-2662_20-15-20-15_72-72.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113449_3_00_01_UAUBDADB_3.914_33_1777-2027-2034-2168-1777-2023-2035-2164_20-15-20-15_276-276.png,Shivered Damage,21-GQ-P600-0002_6_20220214113449_3_00_01_UAUBDADB_3.914_33_1777-2027-2034-2168-1777-2023-2035-2164_20-15-20-15_276-276.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113608_10_00_01_UAUBDADB_2.996_95_2611-2835-2881-2992-2609-2823-2881-2981_20-15-20-15_102-102.png,Shivered Damage,21-GQ-P600-0002_6_20220214113608_10_00_01_UAUBDADB_2.996_95_2611-2835-2881-2992-2609-2823-2881-2981_20-15-20-15_102-102.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113654_14_00_01_UAUBDADB_4.075_15_4811-2477-5088-2661-4814-2469-5077-2655_20-18-20-18_294-294.png,Shivered Damage,21-GQ-P600-0002_6_20220214113654_14_00_01_UAUBDADB_4.075_15_4811-2477-5088-2661-4814-2469-5077-2655_20-18-20-18_294-294.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113906_3_00_01_UAUBDADB_6.368_155_1070-2470-1351-2593-1074-2468-1348-2591_20-15-20-15_85-85.png,Shivered Damage,21-GQ-P600-0002_6_20220214113906_3_00_01_UAUBDADB_6.368_155_1070-2470-1351-2593-1074-2468-1348-2591_20-15-20-15_85-85.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113940_6_00_01_UAUBDADB_6.626_179_3731-2843-4011-2998-3728-2840-4008-2991_20-15-20-15_105-105.png,Shivered Damage,21-GQ-P600-0002_6_20220214113940_6_00_01_UAUBDADB_6.626_179_3731-2843-4011-2998-3728-2840-4008-2991_20-15-20-15_105-105.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0002_6_20220214113940_6_00_01_UAUBDADB_6.626_55_906-2166-1214-2318-917-2165-1213-2313_20-15-20-15_90-90.png,Shivered Damage,21-GQ-P600-0002_6_20220214113940_6_00_01_UAUBDADB_6.626_55_906-2166-1214-2318-917-2165-1213-2313_20-15-20-15_90-90.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094609_17_00_99_UAUBDADB_3.246_73_3915-2023-4191-2175-3913-2017-4191-2167_20-15-20-15_78-78.png,Shivered Damage,21-GQ-P600-0003_6_20211203094609_17_00_99_UAUBDADB_3.246_73_3915-2023-4191-2175-3913-2017-4191-2167_20-15-20-15_78-78.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094832_0_00_99_UAUBDADB_2.070_35_3724-3069-3909-3263-3735-3067-3916-3256_18-18-18-18_36-36.png,Shivered Damage,21-GQ-P600-0003_6_20211203094832_0_00_99_UAUBDADB_2.070_35_3724-3069-3909-3263-3735-3067-3916-3256_18-18-18-18_36-36.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094907_3_00_99_UAUBDADB_5.851_14_2952-1358-3232-1522-2953-1357-3226-1519_20-16-20-16_86-86.png,Shivered Damage,21-GQ-P600-0003_6_20211203094907_3_00_99_UAUBDADB_5.851_14_2952-1358-3232-1522-2953-1357-3226-1519_20-16-20-16_86-86.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_132_2778-279-3006-508-2775-283-3004-515_20-20-20-20_136-136.png,Shivered Damage,21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_132_2778-279-3006-508-2775-283-3004-515_20-20-20-20_136-136.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_5_3927-3097-4228-3256-3926-3084-4234-3245_20-16-20-16_78-78.png,Shivered Damage,21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_5_3927-3097-4228-3256-3926-3084-4234-3245_20-16-20-16_78-78.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_85_4115-1361-4396-1508-4112-1355-4390-1502_20-15-20-15_74-74.png,Shivered Damage,21-GQ-P600-0003_6_20211203094919_4_00_99_UAUBDADB_6.512_85_4115-1361-4396-1508-4112-1355-4390-1502_20-15-20-15_74-74.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_106_3532-2009-3732-2218-3538-2004-3739-2214_20-20-20-20_136-136.png,Shivered Damage,21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_106_3532-2009-3732-2218-3538-2004-3739-2214_20-20-20-20_136-136.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_37_1927-1229-2186-1410-1935-1233-2189-1410_20-17-20-17_116-116.png,Shivered Damage,21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_37_1927-1229-2186-1410-1935-1233-2189-1410_20-17-20-17_116-116.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_84_1655-825-1908-1000-1656-831-1916-1006_20-17-20-17_112-112.png,Shivered Damage,21-GQ-P600-0003_6_20211203094942_6_00_99_UAUBDADB_5.833_84_1655-825-1908-1000-1656-831-1916-1006_20-17-20-17_112-112.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_37_1944-3183-2157-3381-1953-3179-2167-3380_20-20-20-20_131-131.png,Shivered Damage,21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_37_1944-3183-2157-3381-1953-3179-2167-3380_20-20-20-20_131-131.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_86_3992-2952-4139-3256-4000-2940-4148-3248_15-20-15-20_170-170.png,Shivered Damage,21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_86_3992-2952-4139-3256-4000-2940-4148-3248_15-20-15-20_170-170.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_98_3571-2349-3857-2493-3572-2348-3857-2488_20-15-20-15_79-79.png,Shivered Damage,21-GQ-P600-0003_6_20211203094954_7_00_99_UAUBDADB_5.195_98_3571-2349-3857-2493-3572-2348-3857-2488_20-15-20-15_79-79.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_108_1095-2519-1372-2679-1106-2520-1383-2675_20-15-20-15_102-102.png,Shivered Damage,21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_108_1095-2519-1372-2679-1106-2520-1383-2675_20-15-20-15_102-102.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_15_1229-2971-1375-3209-1234-2969-1384-3209_15-20-15-20_17-17.png,Shivered Damage,21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_15_1229-2971-1375-3209-1234-2969-1384-3209_15-20-15-20_17-17.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_74_1634-2873-1909-3004-1646-2872-1917-3002_20-15-20-15_96-96.png,Shivered Damage,21-GQ-P600-0003_6_20211203095006_8_00_99_UAUBDADB_4.124_74_1634-2873-1909-3004-1646-2872-1917-3002_20-15-20-15_96-96.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_58_4332-516-4512-825-4331-516-4506-825_17-20-17-20_20-20.png,Shivered Damage,21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_58_4332-516-4512-825-4331-516-4506-825_17-20-17-20_20-20.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_71_879-3050-1084-3274-894-3059-1101-3271_20-20-20-20_41-41.png,Shivered Damage,21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_71_879-3050-1084-3274-894-3059-1101-3271_20-20-20-20_41-41.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_74_4290-2090-4603-2246-4293-2086-4611-2240_20-15-20-15_77-77.png,Shivered Damage,21-GQ-P600-0003_6_20211203095018_9_00_99_UAUBDADB_3.385_74_4290-2090-4603-2246-4293-2086-4611-2240_20-15-20-15_77-77.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095041_11_00_99_UAUBDADB_2.878_54_1043-174-1190-456-1043-180-1195-466_15-20-15-20_4-4.png,Shivered Damage,21-GQ-P600-0003_6_20211203095041_11_00_99_UAUBDADB_2.878_54_1043-174-1190-456-1043-180-1195-466_15-20-15-20_4-4.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095105_13_00_99_UAUBDADB_1.055_25_4730-2285-4977-2432-4724-2277-4982-2425_20-15-20-15_72-72.png,Shivered Damage,21-GQ-P600-0003_6_20211203095105_13_00_99_UAUBDADB_1.055_25_4730-2285-4977-2432-4724-2277-4982-2425_20-15-20-15_72-72.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095105_13_00_99_UAUBDADB_1.055_4_1106-2562-1376-2744-1118-2561-1381-2751_20-18-20-18_60-60.png,Shivered Damage,21-GQ-P600-0003_6_20211203095105_13_00_99_UAUBDADB_1.055_4_1106-2562-1376-2744-1118-2561-1381-2751_20-18-20-18_60-60.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095117_14_00_99_UAUBDADB_0.477_10_2230-2014-2537-2153-2236-2015-2537-2157_20-15-20-15_94-94.png,Shivered Damage,21-GQ-P600-0003_6_20211203095117_14_00_99_UAUBDADB_0.477_10_2230-2014-2537-2153-2236-2015-2537-2157_20-15-20-15_94-94.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095531_0_00_99_UAUBDADB_1.385_20_3573-1267-3847-1421-3575-1261-3845-1418_20-15-20-15_71-71.png,Shivered Damage,21-GQ-P600-0003_6_20211203095531_0_00_99_UAUBDADB_1.385_20_3573-1267-3847-1421-3575-1261-3845-1418_20-15-20-15_71-71.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095554_2_00_99_UAUBDADB_4.114_105_3104-2304-3415-2441-3106-2300-3421-2440_20-15-20-15_82-82.png,Shivered Damage,21-GQ-P600-0003_6_20211203095554_2_00_99_UAUBDADB_4.114_105_3104-2304-3415-2441-3106-2300-3421-2440_20-15-20-15_82-82.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095554_2_00_99_UAUBDADB_4.114_61_1453-1655-1625-1902-1459-1658-1634-1905_17-20-17-20_30-30.png,Shivered Damage,21-GQ-P600-0003_6_20211203095554_2_00_99_UAUBDADB_4.114_61_1453-1655-1625-1902-1459-1658-1634-1905_17-20-17-20_30-30.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095606_3_00_99_UAUBDADB_4.180_118_1022-2958-1298-3123-1039-2961-1309-3121_20-15-20-15_118-118.png,Shivered Damage,21-GQ-P600-0003_6_20211203095606_3_00_99_UAUBDADB_4.180_118_1022-2958-1298-3123-1039-2961-1309-3121_20-15-20-15_118-118.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095606_3_00_99_UAUBDADB_4.180_98_2363-194-2561-463-2361-198-2563-468_20-20-20-20_35-35.png,Shivered Damage,21-GQ-P600-0003_6_20211203095606_3_00_99_UAUBDADB_4.180_98_2363-194-2561-463-2361-198-2563-468_20-20-20-20_35-35.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095630_5_00_99_UAUBDADB_5.052_74_4874-1274-5141-1436-4874-1267-5123-1427_20-16-20-16_75-75.png,Shivered Damage,21-GQ-P600-0003_6_20211203095630_5_00_99_UAUBDADB_5.052_74_4874-1274-5141-1436-4874-1267-5123-1427_20-16-20-16_75-75.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095630_5_00_99_UAUBDADB_5.052_9_4290-2923-4543-3101-4288-2905-4550-3093_20-18-20-18_58-58.png,Shivered Damage,21-GQ-P600-0003_6_20211203095630_5_00_99_UAUBDADB_5.052_9_4290-2923-4543-3101-4288-2905-4550-3093_20-18-20-18_58-58.png,shriveled
E:\Sample Data Cropped\Shivered Damage\21-GQ-P600-0003_6_20211203095642_6_00_99_UAUBDADB_4.894_18_910-2003-1158-2175-915-2008-1164-2177_20-16-20-16_61-61.png,Shivered Damage,21-GQ-P600-0003_6_20211203095642_6_00_99_UAUBDADB_4.894_18_910-2003-1158-2175-915-2008-1164-2177_20-16-20-16_61-61.png,shriveled
